county,imprinted_id,contest_name,round,selection
Saguache,102-96-13,Saguache County Commissioner District 1,1,114
Saguache,102-96-25,Saguache County Commissioner District 1,1,74
Saguache,102-96-6,,,
Saguache,102-98-2,Saguache County Commissioner District 1,1,104
Saguache,102-98-4,,,
Saguache,102-98-8,,,
Saguache,102-99-4,,,
SanMiguel,102-104-2,,,
SanMiguel,102-13-17,,,
SanMiguel,102-21-11,,,
SanMiguel,102-21-18,,,
SanMiguel,102-22-19,,,
SanMiguel,102-25-23,,,
SanMiguel,102-27-50,,,
SanMiguel,102-29-35,,,
SanMiguel,102-3-14,,,
SanMiguel,102-31-11,,,
SanMiguel,102-31-24,,,
SanMiguel,102-31-47,,,
SanMiguel,102-35-29,,,
SanMiguel,102-4-20,,,
SanMiguel,102-43-34,,,
SanMiguel,102-43-44,,,
SanMiguel,102-52-20,,,
SanMiguel,102-52-6,,,
SanMiguel,102-57-18,,,
SanMiguel,102-64-45,,,
SanMiguel,102-65-5,,,
SanMiguel,102-66-48,,,
SanMiguel,102-67-38,,,
SanMiguel,102-67-9,,,
SanMiguel,102-68-25,,,
SanMiguel,102-79-12,,,
SanMiguel,102-8-15,,,
SanMiguel,102-81-23,,,
SanMiguel,102-85-34,,,
SanMiguel,102-85-36,,,
SanMiguel,102-87-31,,,
SanMiguel,102-88-3,,,
SanMiguel,102-89-22,,,
SanMiguel,102-89-25,,,
SanMiguel,102-89-47,,,
SanMiguel,102-91-31,,,
SanMiguel,102-94-13,,,
SanMiguel,102-96-21,,,
SanMiguel,102-98-12,,,
Sedgwick,102-1-31,Sedgwick County Commissioner - District 3,1,40
Sedgwick,102-1-45,Sedgwick County Commissioner - District 3,1,71
Sedgwick,102-1-6,Sedgwick County Commissioner - District 3,1,30
Sedgwick,102-10-14,Sedgwick County Commissioner - District 3,1,42
Sedgwick,102-11-14,Sedgwick County Commissioner - District 3,1,81
Sedgwick,102-11-34,Sedgwick County Commissioner - District 3,1,79
Sedgwick,102-11-4,Sedgwick County Commissioner - District 3,1,65
Sedgwick,102-11-50,Sedgwick County Commissioner - District 3,1,44
Sedgwick,102-11-8,Sedgwick County Commissioner - District 3,1,57
Sedgwick,102-12-1,Sedgwick County Commissioner - District 3,1,35
Sedgwick,102-12-13,Sedgwick County Commissioner - District 3,1,3
Sedgwick,102-12-35,Sedgwick County Commissioner - District 3,1,36
Sedgwick,102-13-16,Sedgwick County Commissioner - District 3,1,10
Sedgwick,102-13-46,Sedgwick County Commissioner - District 3,1,83
Sedgwick,102-14-31,Sedgwick County Commissioner - District 3,1,72
Sedgwick,102-14-41,Sedgwick County Commissioner - District 3,1,25
Sedgwick,102-14-8,Sedgwick County Commissioner - District 3,1,6
Sedgwick,102-15-35,Sedgwick County Commissioner - District 3,1,27
Sedgwick,102-15-41,Sedgwick County Commissioner - District 3,1,24
Sedgwick,102-17-31,Sedgwick County Commissioner - District 3,1,20
Sedgwick,102-17-46,Sedgwick County Commissioner - District 3,1,1
Sedgwick,102-18-4,Sedgwick County Commissioner - District 3,1,84
Sedgwick,102-18-43,Sedgwick County Commissioner - District 3,1,87
Sedgwick,102-18-44,Sedgwick County Commissioner - District 3,1,62
Sedgwick,102-18-48,Sedgwick County Commissioner - District 3,1,51
Sedgwick,102-18-48,Sedgwick County Commissioner - District 3,1,63
Sedgwick,102-19-17,Sedgwick County Commissioner - District 3,1,32
Sedgwick,102-19-43,Sedgwick County Commissioner - District 3,1,43
Sedgwick,102-19-49,Sedgwick County Commissioner - District 3,1,68
Sedgwick,102-19-49,Sedgwick County Commissioner - District 3,1,69
Sedgwick,102-2-44,Sedgwick County Commissioner - District 3,1,56
Sedgwick,102-20-2,Sedgwick County Commissioner - District 3,1,5
Sedgwick,102-20-38,Sedgwick County Commissioner - District 3,1,14
Sedgwick,102-20-48,Sedgwick County Commissioner - District 3,1,26
Sedgwick,102-21-10,Sedgwick County Commissioner - District 3,1,52
Sedgwick,102-21-36,Sedgwick County Commissioner - District 3,1,59
Sedgwick,102-21-49,Sedgwick County Commissioner - District 3,1,4
Sedgwick,102-22-20,Sedgwick County Commissioner - District 3,1,77
Sedgwick,102-22-27,Sedgwick County Commissioner - District 3,1,11
Sedgwick,102-22-5,Sedgwick County Commissioner - District 3,1,61
Sedgwick,102-22-6,Sedgwick County Commissioner - District 3,1,37
Sedgwick,102-23-18,Sedgwick County Commissioner - District 3,1,48
Sedgwick,102-23-26,Sedgwick County Commissioner - District 3,1,45
Sedgwick,102-23-26,Sedgwick County Commissioner - District 3,1,76
Sedgwick,102-23-30,Sedgwick County Commissioner - District 3,1,55
Sedgwick,102-23-35,Sedgwick County Commissioner - District 3,1,58
Sedgwick,102-23-37,Sedgwick County Commissioner - District 3,1,67
Sedgwick,102-23-9,Sedgwick County Commissioner - District 3,1,2
Sedgwick,102-24-31,Sedgwick County Commissioner - District 3,1,34
Sedgwick,102-24-34,Sedgwick County Commissioner - District 3,1,46
Sedgwick,102-25-17,Sedgwick County Commissioner - District 3,1,47
Sedgwick,102-25-17,Sedgwick County Commissioner - District 3,1,54
Sedgwick,102-25-37,Sedgwick County Commissioner - District 3,1,12
Sedgwick,102-25-42,Sedgwick County Commissioner - District 3,1,19
Sedgwick,102-25-45,Sedgwick County Commissioner - District 3,1,21
Sedgwick,102-26-36,Sedgwick County Commissioner - District 3,1,31
Sedgwick,102-26-43,Sedgwick County Commissioner - District 3,1,18
Sedgwick,102-26-47,Sedgwick County Commissioner - District 3,1,82
Sedgwick,102-26-7,Sedgwick County Commissioner - District 3,1,7
Sedgwick,102-27-14,Sedgwick County Commissioner - District 3,1,64
Sedgwick,102-27-17,Sedgwick County Commissioner - District 3,1,39
Sedgwick,102-27-26,Sedgwick County Commissioner - District 3,1,60
Sedgwick,102-27-29,Sedgwick County Commissioner - District 3,1,80
Sedgwick,102-28-8,Sedgwick County Commissioner - District 3,1,86
Sedgwick,102-29-6,Sedgwick County Commissioner - District 3,1,23
Sedgwick,102-3-1,Sedgwick County Commissioner - District 3,1,16
Sedgwick,102-3-41,Sedgwick County Commissioner - District 3,1,50
Sedgwick,102-4-4,Sedgwick County Commissioner - District 3,1,75
Sedgwick,102-4-41,Sedgwick County Commissioner - District 3,1,66
Sedgwick,102-5-40,Sedgwick County Commissioner - District 3,1,49
Sedgwick,102-6-15,Sedgwick County Commissioner - District 3,1,38
Sedgwick,102-6-17,Sedgwick County Commissioner - District 3,1,22
Sedgwick,102-6-20,Sedgwick County Commissioner - District 3,1,28
Sedgwick,102-6-25,Sedgwick County Commissioner - District 3,1,17
Sedgwick,102-6-32,Sedgwick County Commissioner - District 3,1,29
Sedgwick,102-6-34,Sedgwick County Commissioner - District 3,1,41
Sedgwick,102-6-46,Sedgwick County Commissioner - District 3,1,73
Sedgwick,102-7-1,Sedgwick County Commissioner - District 3,1,88
Sedgwick,102-7-19,Sedgwick County Commissioner - District 3,1,74
Sedgwick,102-7-32,Sedgwick County Commissioner - District 3,1,8
Sedgwick,102-7-7,Sedgwick County Commissioner - District 3,1,78
Sedgwick,102-7-8,Sedgwick County Commissioner - District 3,1,13
Sedgwick,102-8-15,Sedgwick County Commissioner - District 3,1,70
Sedgwick,102-8-2,Sedgwick County Commissioner - District 3,1,15
Sedgwick,102-8-40,Sedgwick County Commissioner - District 3,1,33
Sedgwick,102-8-44,Sedgwick County Commissioner - District 3,1,85
Sedgwick,102-9-45,Sedgwick County Commissioner - District 3,1,53
Sedgwick,102-9-50,Sedgwick County Commissioner - District 3,1,9
Summit,102-100-17,Summit School District RE-1 Ballot Issue 4A,1,18
Summit,102-119-11,Summit School District RE-1 Ballot Issue 4A,1,26
Summit,102-153-12,Summit School District RE-1 Ballot Issue 4A,1,34
Summit,102-16-2,Summit School District RE-1 Ballot Issue 4A,1,23
Summit,102-170-6,Summit School District RE-1 Ballot Issue 4A,1,58
Summit,102-187-3,Summit School District RE-1 Ballot Issue 4A,1,9
Summit,102-207-10,Summit School District RE-1 Ballot Issue 4A,1,39
Summit,102-232-19,Summit School District RE-1 Ballot Issue 4A,1,6
Summit,102-236-24,Summit School District RE-1 Ballot Issue 4A,1,10
Summit,102-237-21,Summit School District RE-1 Ballot Issue 4A,1,7
Summit,102-238-10,Summit School District RE-1 Ballot Issue 4A,1,56
Summit,102-250-3,Summit School District RE-1 Ballot Issue 4A,1,51
Summit,102-26-19,Summit School District RE-1 Ballot Issue 4A,1,55
Summit,102-262-22,Summit School District RE-1 Ballot Issue 4A,1,2
Summit,102-310-9,Summit School District RE-1 Ballot Issue 4A,1,52
Summit,102-317-9,Summit School District RE-1 Ballot Issue 4A,1,54
Summit,102-328-23,Summit School District RE-1 Ballot Issue 4A,1,37
Summit,102-331-1,Summit School District RE-1 Ballot Issue 4A,1,29
Summit,102-334-19,Summit School District RE-1 Ballot Issue 4A,1,21
Summit,102-336-15,Summit School District RE-1 Ballot Issue 4A,1,25
Summit,102-352-11,Summit School District RE-1 Ballot Issue 4A,1,59
Summit,102-355-19,Summit School District RE-1 Ballot Issue 4A,1,41
Summit,102-359-18,Summit School District RE-1 Ballot Issue 4A,1,32
Summit,102-367-25,Summit School District RE-1 Ballot Issue 4A,1,27
Summit,102-393-1,Summit School District RE-1 Ballot Issue 4A,1,3
Summit,102-4-6,Summit School District RE-1 Ballot Issue 4A,1,43
Summit,102-415-10,Summit School District RE-1 Ballot Issue 4A,1,12
Summit,102-419-3,Summit School District RE-1 Ballot Issue 4A,1,1
Summit,102-431-16,Summit School District RE-1 Ballot Issue 4A,1,8
Summit,102-45-10,Summit School District RE-1 Ballot Issue 4A,1,16
Summit,102-450-1,,,
Summit,102-488-20,Summit School District RE-1 Ballot Issue 4A,1,45
Summit,102-49-11,Summit School District RE-1 Ballot Issue 4A,1,50
Summit,102-491-22,Summit School District RE-1 Ballot Issue 4A,1,24
Summit,102-494-21,Summit School District RE-1 Ballot Issue 4A,1,19
Summit,102-5-24,Summit School District RE-1 Ballot Issue 4A,1,22
Summit,102-509-14,Summit School District RE-1 Ballot Issue 4A,1,33
Summit,102-520-6,Summit School District RE-1 Ballot Issue 4A,1,57
Summit,102-524-4,Summit School District RE-1 Ballot Issue 4A,1,46
Summit,102-555-5,Summit School District RE-1 Ballot Issue 4A,1,47
Summit,102-556-2,,,
Summit,102-569-5,Summit School District RE-1 Ballot Issue 4A,1,53
Summit,102-580-7,Summit School District RE-1 Ballot Issue 4A,1,35
Summit,102-590-21,Summit School District RE-1 Ballot Issue 4A,1,36
Summit,102-603-15,Summit School District RE-1 Ballot Issue 4A,1,30
Summit,102-62-5,Summit School District RE-1 Ballot Issue 4A,1,17
Summit,102-631-4,Summit School District RE-1 Ballot Issue 4A,1,20
Summit,102-631-5,Summit School District RE-1 Ballot Issue 4A,1,48
Summit,102-641-24,Summit School District RE-1 Ballot Issue 4A,1,40
Summit,102-645-15,Summit School District RE-1 Ballot Issue 4A,1,11
Summit,102-649-7,Summit School District RE-1 Ballot Issue 4A,1,44
Summit,102-72-4,Summit School District RE-1 Ballot Issue 4A,1,4
Summit,102-76-20,Summit School District RE-1 Ballot Issue 4A,1,15
Summit,102-91-7,Summit School District RE-1 Ballot Issue 4A,1,14
Summit,102-96-11,Summit School District RE-1 Ballot Issue 4A,1,49
Summit,102-98-1,Summit School District RE-1 Ballot Issue 4A,1,13
Summit,105-24-4,Summit School District RE-1 Ballot Issue 4A,1,38
Summit,105-43-2,Summit School District RE-1 Ballot Issue 4A,1,31
Summit,105-54-10,Summit School District RE-1 Ballot Issue 4A,1,42
Summit,105-63-6,Summit School District RE-1 Ballot Issue 4A,1,5
Summit,105-7-2,Summit School District RE-1 Ballot Issue 4A,1,28
Teller,102-100-3,Teller County Ballot Question 1A,1,27
Teller,102-107-13,Teller County Ballot Question 1A,1,61
Teller,102-117-2,Teller County Ballot Question 1A,1,68
Teller,102-129-6,Teller County Ballot Question 1A,1,35
Teller,102-14-11,Teller County Ballot Question 1A,1,62
Teller,102-146-22,Teller County Ballot Question 1A,1,31
Teller,102-157-23,Teller County Ballot Question 1A,1,4
Teller,102-161-7,Teller County Ballot Question 1A,1,26
Teller,102-187-21,Teller County Ballot Question 1A,1,69
Teller,102-210-16,Teller County Ballot Question 1A,1,53
Teller,102-212-24,,,
Teller,102-217-24,Teller County Ballot Question 1A,1,9
Teller,102-222-19,Teller County Ballot Question 1A,1,36
Teller,102-229-3,Teller County Ballot Question 1A,1,33
Teller,102-259-16,Teller County Ballot Question 1A,1,14
Teller,102-263-21,Teller County Ballot Question 1A,1,74
Teller,102-264-1,Teller County Ballot Question 1A,1,37
Teller,102-277-9,,,
Teller,102-292-19,Teller County Ballot Question 1A,1,5
Teller,102-301-2,Teller County Ballot Question 1A,1,41
Teller,102-313-3,Teller County Ballot Question 1A,1,39
Teller,102-315-25,Teller County Ballot Question 1A,1,72
Teller,102-317-13,Teller County Ballot Question 1A,1,70
Teller,102-334-12,Teller County Ballot Question 1A,1,29
Teller,102-337-21,Teller County Ballot Question 1A,1,18
Teller,102-345-16,Teller County Ballot Question 1A,1,13
Teller,102-348-17,Teller County Ballot Question 1A,1,23
Teller,102-367-23,Teller County Ballot Question 1A,1,55
Teller,102-368-8,Teller County Ballot Question 1A,1,64
Teller,102-389-6,Teller County Ballot Question 1A,1,56
Teller,102-394-3,Teller County Ballot Question 1A,1,30
Teller,102-395-13,Teller County Ballot Question 1A,1,8
Teller,102-402-4,Teller County Ballot Question 1A,1,65
Teller,102-403-15,Teller County Ballot Question 1A,1,54
Teller,102-416-2,Teller County Ballot Question 1A,1,40
Teller,102-418-12,Teller County Ballot Question 1A,1,6
Teller,102-428-1,Teller County Ballot Question 1A,1,28
Teller,102-439-25,Teller County Ballot Question 1A,1,59
Teller,102-443-18,Teller County Ballot Question 1A,1,12
Teller,102-444-25,Teller County Ballot Question 1A,1,19
Teller,102-448-13,Teller County Ballot Question 1A,1,44
Teller,102-459-1,Teller County Ballot Question 1A,1,1
Teller,102-463-8,Teller County Ballot Question 1A,1,73
Teller,102-476-19,Teller County Ballot Question 1A,1,52
Teller,102-478-13,,,
Teller,102-482-14,Teller County Ballot Question 1A,1,24
Teller,102-493-21,Teller County Ballot Question 1A,1,11
Teller,102-517-9,Teller County Ballot Question 1A,1,60
Teller,102-519-5,Teller County Ballot Question 1A,1,58
Teller,102-52-13,Teller County Ballot Question 1A,1,63
Teller,102-520-8,Teller County Ballot Question 1A,1,46
Teller,102-522-24,Teller County Ballot Question 1A,1,17
Teller,102-546-16,Teller County Ballot Question 1A,1,66
Teller,102-548-12,Teller County Ballot Question 1A,1,50
Teller,102-553-8,Teller County Ballot Question 1A,1,45
Teller,102-576-24,Teller County Ballot Question 1A,1,20
Teller,102-585-25,Teller County Ballot Question 1A,1,10
Teller,102-588-1,Teller County Ballot Question 1A,1,57
Teller,102-591-25,Teller County Ballot Question 1A,1,38
Teller,102-615-3,Teller County Ballot Question 1A,1,25
Teller,102-63-13,Teller County Ballot Question 1A,1,67
Teller,102-631-2,Teller County Ballot Question 1A,1,42
Teller,102-637-8,Teller County Ballot Question 1A,1,3
Teller,102-644-2,Teller County Ballot Question 1A,1,51
Teller,102-652-15,Teller County Ballot Question 1A,1,7
Teller,102-656-19,Teller County Ballot Question 1A,1,15
Teller,102-663-10,Teller County Ballot Question 1A,1,47
Teller,102-671-1,Teller County Ballot Question 1A,1,21
Teller,102-678-3,Teller County Ballot Question 1A,1,71
Teller,102-678-7,Teller County Ballot Question 1A,1,43
Teller,102-685-14,Teller County Ballot Question 1A,1,16
Teller,102-694-24,Teller County Ballot Question 1A,1,49
Teller,102-699-18,Teller County Ballot Question 1A,1,48
Teller,102-75-6,Teller County Ballot Question 1A,1,2
Teller,102-76-23,Teller County Ballot Question 1A,1,32
Teller,102-8-1,Teller County Ballot Question 1A,1,34
Teller,102-83-8,Teller County Ballot Question 1A,1,22
Washington,103-1-5,Washington County Commissioner - District 2,1,4
Washington,103-104-14,Washington County Commissioner - District 2,1,14
Washington,103-110-71,Washington County Commissioner - District 2,1,19
Washington,103-110-73,Washington County Commissioner - District 2,1,2
Washington,103-113-2,Washington County Commissioner - District 2,1,21
Washington,103-13-24,Washington County Commissioner - District 2,1,24
Washington,103-15-9,Washington County Commissioner - District 2,1,8
Washington,103-16-23,Washington County Commissioner - District 2,1,5
Washington,103-21-15,Washington County Commissioner - District 2,1,20
Washington,103-29-15,Washington County Commissioner - District 2,1,1
Washington,103-32-23,Washington County Commissioner - District 2,1,23
Washington,103-36-5,Washington County Commissioner - District 2,1,6
Washington,103-37-21,Washington County Commissioner - District 2,1,25
Washington,103-40-22,Washington County Commissioner - District 2,1,10
Washington,103-42-9,Washington County Commissioner - District 2,1,13
Washington,103-44-14,Washington County Commissioner - District 2,1,22
